index,motor_rev,motor_rpm,wheel_rpm,linear_velocity,distance,avx,avy,avz,lax,lay,laz
145,14582.411805555555,1230.3932101753567,117.33865749548767,0.4054932908069043,288.3502656891339,0.0,0.0,1.0688707156938964,-0.0020482068226918624,0.38622231751960023,9.81
146,14582.494097222223,1230.35386885492,117.33490563983213,0.40548032532452305,288.35189291131525,0.0,0.0,1.0192866708669768,-0.00220119533991115,0.38619751970437577,9.81
147,14582.576388888889,1216.601219483791,116.02335954150439,0.40094794737843714,288.35352013349654,0.0,0.0,1.0468426963566626,-0.0023261771075752907,0.38617308260446426,9.81
148,14582.658680555556,1216.5622117042587,116.01963949457601,0.40093509181912584,288.3551473556779,0.0,0.0,1.0947196464836608,-0.00242676125738434,0.3861487496816463,9.81
149,14582.740972222222,1263.2360323626974,120.47077219829586,0.4163171022015013,288.3567745778592,0.0,0.0,1.0149570689636533,-0.0025078567530929835,0.3861245212555568,9.81
150,14582.82326388889,1263.1981481492835,120.46715930226759,0.41630461692911874,288.35840180004055,0.0,0.0,1.0736272264553453,-0.0025722191214214733,0.3861006452449699,9.81
151,14582.905555555555,1197.2966725751842,114.18234676682258,0.3945858639495213,288.36002902222185,0.0,0.0,1.037773662480189,-0.0026218033997565653,0.3860771165131974,9.81
152,14582.987847222223,1197.2203406577498,114.17506723647267,0.39456070769854557,288.3616562444032,0.0,0.0,1.1272003568608837,-0.0026584472011434357,0.3860415165810737,9.81
153,14583.111458333333,1238.3628117411247,118.09869285716518,0.4081197844664902,288.36410051063336,0.0,0.0,1.0002259509886815,-0.0028436006551918803,0.38597067054605877,9.81
154,14583.19375,1215.2720272216125,115.89659873503409,0.40050989347822996,288.3657277328147,0.0,0.0,1.0642504851511376,-0.0030317607894527966,0.3859242992653727,9.81
155,14583.276041666666,1215.1995429774104,115.88968614494995,0.40048600528178174,288.3673549549961,0.0,0.0,1.172951619813626,-0.0032404388983002575,0.3858786163391915,9.81
156,14583.35798611111,1192.3920902559462,113.7146124684242,0.392969490250273,288.36897531126095,0.0,0.0,1.0823867535029927,-0.0034521380241156396,0.38583361160396595,9.81
157,14583.440277777778,1192.3216949112655,113.70789908999326,0.3929462904798776,288.3706025334423,0.0,0.0,0.967233256637591,-0.0036553698761215897,0.3857892626732304,9.81
158,14583.522569444445,1321.2362270307033,126.00206489443384,0.43543187755044754,288.3722297556237,0.0,0.0,1.0531229563518991,-0.0038429669803280706,0.38574555995408516,9.81
159,14583.645833333334,1321.2053096102427,125.99911639912351,0.43542168828212086,288.3746671559375,0.0,0.0,1.0861657677647725,-0.004051741950603347,0.3857110117885882,9.81
160,14583.728125,1242.2146182622573,118.46602730145851,0.40938920117725297,288.3762943781188,0.0,0.0,1.0769906278417203,-0.004039982314238906,0.38569826359120707,9.81
161,14583.810416666667,1242.1946741098807,118.46412529156004,0.40938262830289646,288.37792160030017,0.0,0.0,1.1119669917753696,-0.003939958930437232,0.38568570063804913,9.81
162,14583.892708333333,1235.6392978447027,117.83896006472648,0.40722221237060635,288.37954882248147,0.0,0.0,1.0546288040304288,-0.0037848594869565474,0.38566521938011683,9.81
163,14583.975,1235.594487250288,117.83468662193866,0.40720744441249174,288.3811760446628,0.0,0.0,0.9872818907723223,-0.0036513079373444958,0.38563699438305943,9.81
164,14584.098263888889,1258.8286724470704,120.05045640711442,0.41486459509956164,288.3836134449766,0.0,0.0,1.0501195851629914,-0.003509197628307709,0.3855954250594833,9.81
165,14584.180555555555,1173.7718001606502,111.93885507323574,0.38683291322426294,288.3852406671579,0.0,0.0,1.1139188893777205,-0.0034405974778976573,0.38556821558806664,9.81
