index,motor_rev,motor_rpm,avx,avy,avz,lax,lay,laz
249,0.0,23.11280308919382,0.0,0.0,0.07952405626783993,0.0,0.0,9.81
250,0.0,23.11280308919382,0.0,0.0,-0.005012431017291298,0.0,0.0,9.81
251,0.0,65.32534179108909,0.0,0.0,0.02280369636332841,0.0,0.0,9.81
252,0.0,65.32534179108909,0.0,0.0,-0.0740278085651469,0.0,0.0,9.81
253,0.0,31.738482846844615,0.0,0.0,-0.0502248896218524,0.0,0.0,9.81
254,0.0,-17.872341889818326,0.0,0.0,-0.09635675666705112,0.0,0.0,9.81
255,0.0,-17.872341889818326,0.0,0.0,0.03604127377303708,0.0,0.0,9.81
256,0.0,43.92638384503164,0.0,0.0,-0.0660623168838923,0.0,0.0,9.81
257,0.0,14.823213746685656,0.0,0.0,0.051755380833436865,0.0,0.0,9.81
258,0.0,14.823213746685656,0.0,0.0,-0.04315667374659924,0.0,0.0,9.81
259,0.0,14.105853171308144,0.0,0.0,0.012790486851620457,0.0,0.0,9.81
260,0.0,53.41486133075066,0.0,0.0,0.055079766133157466,0.0,0.0,9.81
261,0.0,53.41486133075066,0.0,0.0,-0.05399286942005092,0.0,0.0,9.81
262,0.0,21.26718825397995,0.0,0.0,-0.05362109947666576,0.0,0.0,9.81
263,0.0,20.412533781349868,0.0,0.0,0.05176735859804658,0.0,0.0,9.81
264,0.0,20.412533781349868,0.0,0.0,-0.023221081497076988,0.0,0.0,9.81
265,0.0,52.09445598376524,0.0,0.0,0.039769287593032776,0.0,0.0,9.81
266,0.0,52.09445598376524,0.0,0.0,-0.15286402623352444,0.0,0.0,9.81
267,0.0,-13.90773520246834,0.0,0.0,0.12412706622973341,0.0,0.0,9.81
268,0.0,23.7388340008599,0.0,0.0,0.076435050870789,0.0,0.0,9.81
269,0.0,23.7388340008599,0.0,0.0,-0.019020966090729473,0.0,0.0,9.81
270,0.0,-13.550552945116264,0.0,0.0,-0.023194164870285635,0.0,0.0,9.81
271,0.0,3.8770111642547724,0.0,0.0,-0.047496826922517776,0.0,0.0,9.81
272,0.0,3.8770111642547724,0.0,0.0,-0.052634347617789935,0.0,0.0,9.81
273,0.0,-5.515630337162087,0.0,0.0,-0.01834869461499133,0.0,0.0,9.81
274,0.0,20.000266775584638,0.0,0.0,0.06193192445345182,0.0,0.0,9.81
275,0.0,20.000266775584638,0.0,0.0,-0.09668189819175428,0.0,0.0,9.81
276,0.0,-8.37551411605376,0.0,0.0,-0.17060177458543782,0.0,0.0,9.81
277,0.0,-20.548830025697306,0.0,0.0,-0.03302861043876463,0.0,0.0,9.81
